Store,Theme,final_theme_score
구파발사거리,분위기,0.71
구파발사거리,사교 활동,9.18
구파발사거리,시각적 요소,7.39
구파발사거리,경험,3.46
구파발사거리,다양성,5.04
구파발사거리,특별함,8.59
독립문역,분위기,1.4
독립문역,사교 활동,8.68
독립문역,시각적 요소,7.07
독립문역,경험,3.9
독립문역,다양성,5.91
독립문역,특별함,7.78
서울대치과병원,분위기,3.27
서울대치과병원,사교 활동,9.79
서울대치과병원,시각적 요소,6.66
서울대치과병원,경험,3.81
서울대치과병원,다양성,4.92
서울대치과병원,특별함,6.2
천호대로길동,분위기,-0.34
천호대로길동,사교 활동,8.32
천호대로길동,시각적 요소,6.53
천호대로길동,경험,3.14
천호대로길동,다양성,4.95
천호대로길동,특별함,6.65
중화역,분위기,-0.48
중화역,사교 활동,7.09
중화역,시각적 요소,5.61
중화역,경험,3.1
중화역,다양성,4.53
중화역,특별함,5.02
장충라운지R,분위기,8.49
장충라운지R,사교 활동,38.06
장충라운지R,시각적 요소,5.78
장충라운지R,경험,10.63
장충라운지R,다양성,15.84
장충라운지R,특별함,9.98
